1,bulbasaur,1,7,69,64,1,1
6,charizard,6,17,905,240,7,1
11,metapod,11,7,99,72,15,1
16,pidgey,16,3,18,50,21,1
21,spearow,21,3,20,52,30,1
26,raichu,26,8,300,218,43,1
31,nidoqueen,31,13,600,227,51,1
36,clefable,36,13,400,217,57,1
41,zubat,41,8,75,49,65,1
46,paras,46,3,54,57,72,1
51,dugtrio,51,7,333,149,78,1
56,mankey,56,5,280,61,86,1
61,poliwhirl,61,10,200,135,91,1
66,machop,66,8,195,61,98,1
71,victreebel,71,17,155,221,103,1
76,golem,76,14,3000,223,110,1
81,magnemite,81,3,60,65,118,1
86,seel,86,11,900,65,124,1
91,cloyster,91,15,1325,184,131,1
96,drowzee,96,10,324,66,139,1
101,electrode,101,12,666,172,144,1
106,hitmonlee,106,15,498,159,153,1
111,rhyhorn,111,10,1150,69,160,1
116,horsea,116,4,80,59,170,1
121,starmie,121,11,800,182,176,1
126,magmar,126,13,445,173,188,1
131,lapras,131,25,2200,187,196,1
136,flareon,136,9,250,184,201,1
141,kabutops,141,13,405,173,213,1
146,moltres,146,20,600,261,220,1
151,mew,151,4,40,270,227,1
156,quilava,156,9,190,142,232,1
161,sentret,161,8,60,43,237,1
166,ledian,166,14,356,137,242,1
171,lanturn,171,12,225,161,246,1
176,togetic,176,6,32,142,248,1
181,ampharos,181,14,615,230,254,1
186,politoed,186,11,339,225,93,1
191,sunkern,191,3,18,36,266,1
196,espeon,196,9,265,184,202,1
201,unown,201,5,50,118,276,1
206,dunsparce,206,15,140,145,282,1
211,qwilfish,211,5,39,88,287,1
216,teddiursa,216,6,88,66,293,1
221,piloswine,221,11,558,158,298,1
226,mantine,226,21,2200,170,305,1
231,phanpy,231,5,335,66,310,1
236,tyrogue,236,7,210,42,152,1
241,miltank,241,12,755,172,314,1
246,larvitar,246,6,720,60,318,1
251,celebi,251,6,50,270,324,1
256,combusken,256,9,195,142,330,1
261,poochyena,261,5,136,56,337,1
266,silcoon,266,6,100,72,342,1
271,lombre,271,12,325,119,347,1
276,taillow,276,3,23,54,352,1
281,kirlia,281,8,202,97,357,1
286,breloom,286,12,392,161,365,1
291,ninjask,291,8,120,160,370,1
296,makuhita,296,10,864,47,375,1
301,delcatty,301,11,326,140,380,1
306,aggron,306,21,3600,239,387,1
311,plusle,311,4,42,142,395,1
316,gulpin,316,4,103,60,402,1
321,wailord,321,145,3980,175,408,1
326,grumpig,326,9,715,165,414,1
331,cacnea,331,4,513,67,419,1
336,seviper,336,27,525,160,425,1
341,corphish,341,6,115,62,430,1
346,cradily,346,15,604,173,435,1
351,castform,351,3,8,147,440,1
356,dusclops,356,16,306,159,449,1
361,snorunt,361,7,168,60,456,1
366,clamperl,366,4,525,69,463,1
371,bagon,371,6,421,60,468,1
376,metagross,376,16,5500,270,474,1
381,latios,381,20,600,270,481,1
386,deoxys-normal,386,17,608,270,490,1
391,monferno,391,9,220,142,498,1
396,starly,396,3,20,49,503,1
