5,charmeleon,5,11,190,142,6,1
10,caterpie,10,3,29,39,14,1
15,beedrill,15,10,295,178,19,1
20,raticate,20,7,185,145,27,1
25,pikachu,25,4,60,112,35,1
30,nidorina,30,8,200,128,50,1
35,clefairy,35,6,75,113,56,1
40,wigglytuff,40,10,120,196,64,1
45,vileplume,45,12,186,221,70,1
50,diglett,50,2,8,53,76,1
55,golduck,55,17,766,175,85,1
60,poliwag,60,6,124,60,90,1
65,alakazam,65,15,480,225,96,1
70,weepinbell,70,10,64,137,102,1
75,graveler,75,10,1050,137,108,1
80,slowbro,80,16,785,172,115,1
85,dodrio,85,18,852,165,123,1
90,shellder,90,3,40,61,130,1
95,onix,95,88,2100,77,136,1
100,voltorb,100,5,104,66,143,1
105,marowak,105,10,450,149,149,1
110,weezing,110,12,95,172,159,1
115,kangaskhan,115,22,800,172,168,1
120,staryu,120,8,345,68,175,1
125,electabuzz,125,11,300,172,185,1
130,gyarados,130,65,2350,189,194,1
135,jolteon,135,8,245,184,200,1
140,kabuto,140,5,115,71,212,1
145,zapdos,145,16,526,261,219,1
150,mewtwo,150,20,1220,306,224,1
155,cyndaquil,155,5,79,62,231,1
160,feraligatr,160,23,888,239,236,1
165,ledyba,165,10,108,53,241,1
170,chinchou,170,5,120,66,245,1
175,togepi,175,3,15,49,247,1
180,flaaffy,180,8,133,128,253,1
185,sudowoodo,185,12,380,144,260,1
190,aipom,190,8,115,72,264,1
195,quagsire,195,14,750,151,271,1
200,misdreavus,200,7,10,87,274,1
205,forretress,205,12,1258,163,281,1
210,granbull,210,14,487,158,286,1
215,sneasel,215,9,280,86,291,1
220,swinub,220,4,65,50,297,1
225,delibird,225,9,160,116,303,1
230,kingdra,230,18,1520,243,172,1
235,smeargle,235,12,580,88,313,1
240,magby,240,7,214,73,187,1
245,suicune,245,20,1870,261,317,1
250,ho-oh,250,38,1990,306,323,1
255,torchic,255,4,25,62,329,1
260,swampert,260,15,819,241,335,1
265,wurmple,265,3,36,56,341,1
270,lotad,270,5,26,44,346,1
275,shiftry,275,13,596,216,351,1
280,ralts,280,4,66,40,356,1
285,shroomish,285,4,45,59,364,1
290,nincada,290,5,55,53,369,1
295,exploud,295,15,840,221,374,1
300,skitty,300,6,110,52,379,1
305,lairon,305,9,1200,151,386,1
310,manectric,310,15,402,166,393,1
315,roselia,315,3,20,140,400,1
320,wailmer,320,20,1300,80,407,1
325,spoink,325,7,306,66,413,1
330,flygon,330,20,820,234,418,1
335,zangoose,335,13,403,160,424,1
340,whiscash,340,9,236,164,429,1
345,lileep,345,10,238,71,434,1
350,milotic,350,62,1620,189,439,1
355,duskull,355,8,150,59,448,1
360,wynaut,360,6,140,52,277,1
365,walrein,365,14,1506,239,462,1
370,luvdisc,370,6,87,116,467,1
375,metang,375,12,2025,147,473,1
380,latias,380,14,400,270,479,1
385,jirachi,385,3,11,270,489,1
390,chimchar,390,5,62,62,497,1
395,empoleon,395,17,845,239,502,1
400,bibarel,400,10,315,144,507,1
